step,mouse_x,mouse_y,cat_x,cat_y,vision_slice,brain_energy,output_energy,output_action,move_dist
8818,13,64,100,0,3,13,1,3,1
8819,9,67,100,0,3,12,1,3,1
8820,10,72,95,0,1,11,2,1,1
8821,5,73,95,0,2,10,2,2,1
8822,0,75,95,0,0,11,0,0,0
8823,3,71,100,0,3,10,2,3,1
8824,1,66,100,0,0,11,0,0,0
8825,98,70,95,0,4,11,1,4,1
8826,93,72,100,0,3,11,1,3,1
8827,94,77,100,0,0,12,0,0,0
8828,91,72,100,0,3,11,2,3,1
8829,93,67,100,0,0,12,0,0,0
8830,97,65,100,0,3,12,1,3,1
8831,93,67,100,0,3,12,1,3,1
8832,93,72,100,0,3,12,1,3,1
8833,96,69,100,0,2,12,1,2,1
8834,99,73,100,0,3,12,1,3,1
8835,94,73,100,0,3,12,1,3,1
8836,96,77,95,0,1,11,2,1,1
8837,1,76,100,0,3,10,2,3,1
8838,3,71,100,0,3,10,1,3,1
8839,98,72,100,0,3,10,1,3,1
8840,96,68,100,0,3,10,1,3,1
8841,95,63,100,0,0,11,0,0,0
8842,94,68,100,0,3,10,2,3,1
8843,99,68,95,5,6,9,2,6,1
8844,1,63,95,5,0,10,0,0,0
8845,100,68,90,0,1,9,2,1,1
8846,95,66,95,0,3,9,1,3,1
8847,90,66,100,5,8,9,1,8,1
8848,89,61,100,0,3,8,2,3,1
8849,84,61,95,0,4,7,2,4,1
8850,82,57,95,0,0,8,0,0,0
8851,78,53,100,0,3,8,1,3,1
8852,76,49,100,0,0,9,0,0,0
8853,75,44,95,0,4,9,1,4,1
8854,79,41,95,0,0,10,0,0,0
8855,80,46,100,0,3,9,2,3,1
8856,77,50,100,0,0,10,0,0,0
8857,73,48,100,0,3,9,2,3,1
8858,69,50,100,0,0,10,0,0,0
8859,71,55,100,0,3,10,1,3,1
8860,74,59,100,0,3,9,2,3,1
8861,72,64,100,0,0,10,0,0,0
8862,69,59,100,0,3,10,1,3,1
8863,74,58,100,0,3,10,1,3,1
8864,70,54,95,0,4,9,2,4,1
8865,70,59,100,0,3,8,2,3,1
8866,66,57,95,0,4,8,1,4,1
8867,69,60,95,0,0,8,0,0,0
8868,74,59,95,0,0,9,0,0,0
8869,78,56,100,0,3,9,1,3,1
8870,76,51,100,0,3,9,1,3,1
8871,80,54,100,0,3,9,1,3,1
8872,83,58,100,5,8,9,1,8,1
8873,81,54,100,0,3,8,2,3,1
8874,80,49,100,0,0,9,0,0,0
8875,75,51,100,0,0,10,0,0,0
8876,80,49,95,0,4,9,2,4,1
8877,76,52,95,0,0,10,0,0,0
8878,79,48,100,0,3,10,1,3,1
8879,76,44,100,0,3,9,2,3,1
8880,72,45,100,0,5,9,1,5,1
8881,67,45,100,0,0,10,0,0,0
8882,71,47,95,0,4,10,1,4,1
8883,71,52,95,0,0,11,0,0,0
8884,67,49,95,0,0,12,0,0,0
8885,71,45,100,0,3,11,2,3,1
8886,72,50,95,0,4,10,2,4,1
8887,77,52,100,0,3,9,2,3,1
8888,76,47,95,0,4,9,1,4,1
8889,81,48,90,0,4,9,1,4,1
8890,76,50,95,0,3,8,2,3,1
8891,71,51,100,0,3,8,1,3,1
8892,74,55,95,0,1,7,2,1,1
8893,69,58,95,0,0,8,0,0,0
8894,67,54,95,0,0,9,0,0,0
8895,69,58,90,0,1,8,2,1,1
8896,74,59,95,0,3,7,2,3,1
8897,74,64,90,0,4,7,1,4,1
8898,74,69,95,0,3,7,1,3,1
8899,69,72,90,0,4,7,1,4,1
8900,71,76,85,0,4,7,1,4,1
8901,68,80,85,0,0,8,0,0,0
8902,67,75,85,0,0,9,0,0,0
8903,66,70,90,0,3,9,1,3,1
8904,69,73,95,0,3,9,1,3,1
8905,74,71,100,0,3,8,2,3,1
8906,72,66,100,0,3,7,2,3,1
8907,73,71,95,0,4,6,2,4,1
8908,76,76,90,0,4,6,1,4,1
8909,73,80,85,0,4,6,1,4,1
8910,77,76,85,0,0,7,0,0,0
8911,80,73,90,0,3,7,1,3,1
8912,82,78,90,0,2,6,2,2,1
8913,87,79,85,0,4,6,1,4,1
8914,82,78,85,0,0,7,0,0,0
8915,83,73,80,0,4,7,1,4,1
8916,87,75,75,0,4,7,1,4,1
8917,83,72,70,0,4,7,1,4,1
8918,85,77,65,0,4,7,1,4,1
8919,82,73,60,0,4,7,1,4,1
8920,84,77,55,0,4,7,1,4,1
8921,79,75,50,0,4,7,1,4,1
8922,78,80,45,0,4,7,1,4,1
8923,83,80,40,0,4,7,1,4,1
8924,81,75,45,0,3,7,1,3,1
8925,77,72,40,0,4,7,1,4,1
8926,73,73,35,0,4,7,1,4,1
8927,77,72,30,0,4,7,1,4,1
8928,82,71,25,0,4,7,1,4,1
8929,87,72,25,5,7,7,1,7,1
8930,90,68,20,5,4,7,1,4,1
8931,94,65,25,0,3,6,2,3,1
8932,99,62,25,0,0,7,0,0,0
8933,95,66,20,0,4,7,1,4,1
8934,98,62,15,0,4,7,1,4,1
8935,1,66,20,0,3,7,1,3,1
8936,2,61,20,0,0,8,0,0,0
8937,5,64,25,0,3,7,2,3,1
8938,8,68,25,0,0,8,0,0,0
8939,10,64,25,0,2,8,1,2,1
8940,8,69,20,0,4,8,1,4,1
8941,3,68,20,0,0,9,0,0,0
8942,8,69,15,0,4,9,1,4,1
8943,5,72,10,0,4,9,1,4,1
8944,4,67,5,0,4,8,2,4,1
8945,9,69,10,0,3,7,2,3,1
8946,13,67,5,0,4,7,1,4,1
8947,10,71,0,0,4,7,1,4,1
8948,15,71,0,0,4,7,1,4,1
8949,19,68,0,0,4,7,1,4,1
8950,19,63,0,0,4,7,1,4,1
8951,21,59,0,0,4,7,1,4,1
8952,22,64,5,0,3,6,2,3,1
8953,24,59,5,0,0,6,0,0,0
8954,20,63,0,0,4,6,1,4,1
8955,25,64,0,0,0,7,0,0,0
8956,30,63,0,0,0,8,0,0,0
8957,35,63,0,0,4,8,1,4,1
8958,33,67,0,0,4,8,1,4,1
8959,29,64,0,0,4,8,1,4,1
8960,30,59,0,0,4,8,1,4,1
8961,25,60,0,0,4,8,1,4,1
8962,24,55,0,5,7,8,1,7,1
8963,20,58,0,10,7,8,1,7,1
8964,19,53,0,10,4,8,1,4,1
8965,24,52,0,10,4,8,1,4,1
8966,21,57,0,10,4,8,1,4,1
8967,26,58,0,10,4,8,1,4,1
8968,30,55,0,10,0,9,0,0,0
8969,34,58,0,10,4,9,1,4,1
8970,35,63,0,10,4,9,1,4,1
8971,40,62,0,10,4,9,1,4,1
8972,36,59,0,10,4,9,1,4,1
8973,33,63,5,15,8,9,1,8,1
8974,32,67,10,15,5,9,1,5,1
8975,29,64,5,15,4,9,1,4,1
8976,25,67,5,10,2,9,1,2,1
8977,30,68,5,10,0,10,0,0,0
8978,34,64,5,10,0,11,0,0,0
8979,34,69,0,10,4,10,2,4,2
8980,36,65,5,5,3,9,2,3,1
8981,31,66,10,0,3,8,2,3,1
8982,32,71,5,0,4,8,1,4,1
8983,36,74,0,0,4,7,2,4,2
8984,41,73,0,0,4,6,2,4,2
8985,36,70,0,0,0,7,0,0,0
8986,32,73,0,0,4,7,1,4,1
8987,36,75,5,0,3,6,2,3,1
8988,39,70,5,0,2,6,1,2,1
8989,35,68,0,0,4,6,1,4,1
8990,34,73,0,0,4,6,1,4,1
8991,34,68,0,0,4,6,1,4,1
8992,29,67,0,0,4,6,1,4,1
8993,32,63,0,0,4,6,1,4,1
8994,35,59,0,0,4,6,1,4,1
8995,30,60,0,0,4,6,1,4,1
8996,26,64,0,0,4,6,1,4,1
8997,31,65,0,0,4,6,1,4,1
8998,26,67,0,0,4,6,1,4,1
8999,23,64,0,0,0,7,0,0,0
9000,25,60,0,0,4,7,1,4,1
9001,21,57,0,0,4,7,1,4,1
9002,17,61,0,0,4,7,1,4,1
9003,13,62,0,0,4,7,1,4,1
9004,17,61,0,0,4,7,1,4,1
9005,17,66,0,0,0,8,0,0,0
9006,21,62,0,0,4,8,1,4,1
9007,19,57,0,0,4,8,1,4,1
9008,16,54,0,0,4,8,1,4,1
9009,11,52,0,0,0,9,0,0,0
9010,16,50,0,0,4,8,1,4,1
9011,11,52,0,0,1,7,2,1,1
9012,15,54,0,0,2,6,2,2,1
9013,18,59,5,0,3,6,1,3,1
9014,20,63,0,0,4,6,1,4,1
9015,16,60,0,0,0,7,0,0,0
9016,12,63,0,0,0,8,0,0,0
9017,15,67,0,0,4,8,1,4,1
9018,18,71,0,0,0,9,0,0,0
9019,22,68,0,0,4,8,1,4,1
9020,23,63,0,0,4,8,1,4,1
9021,22,68,0,0,4,8,1,4,1
9022,17,67,0,0,4,6,2,4,1
9023,12,67,0,0,2,5,2,2,1
9024,10,72,0,0,4,5,1,4,1
9025,5,71,0,0,4,5,1,4,1
9026,9,74,0,0,4,5,1,4,1
9027,8,79,0,0,0,6,0,0,0
9028,11,82,0,0,2,6,1,2,1
9029,13,87,0,0,4,6,1,4,1
9030,13,82,0,0,4,6,1,4,1
9031,15,87,0,0,2,6,1,2,1
9032,11,90,0,0,4,6,1,4,1
9033,13,85,0,0,2,5,2,2,1
9034,13,90,0,0,2,5,1,2,1
9035,8,91,0,0,4,5,1,4,1
9036,5,95,0,0,4,5,1,4,1
9037,10,96,0,0,2,5,1,2,1
9038,13,0,0,0,0,6,0,0,0
9039,18,2,0,0,4,6,1,4,1
9040,13,3,0,0,4,6,1,4,1
9041,11,8,0,0,4,6,1,4,1
9042,7,11,0,0,4,6,1,4,1
9043,4,15,0,0,4,6,1,4,1
9044,4,20,0,0,0,7,0,0,0
9045,99,20,0,0,1,7,1,1,1
9046,4,18,0,0,1,6,2,1,2
9047,3,13,0,0,2,6,1,2,1
9048,2,8,0,0,2,6,1,2,1
9049,6,12,0,0,2,5,2,2,1
9050,4,17,0,0,0,6,0,0,0
9051,1,21,0,0,1,6,1,1,1
9052,97,21,0,0,4,6,1,4,1
9053,1,23,0,0,2,5,2,2,1
9054,5,26,0,0,2,5,1,2,1
9055,0,26,0,0,2,5,1,2,1
9056,95,24,0,0,0,6,0,0,0
9057,100,22,0,0,0,7,0,0,0
9058,99,17,0,0,2,6,2,2,1
9059,97,13,0,0,0,7,0,0,0
9060,93,16,0,0,1,7,1,1,1
9061,97,19,0,0,2,6,2,2,1
9062,92,21,0,0,2,6,1,2,1
9063,89,17,0,0,2,5,2,2,1
9064,93,20,0,0,0,6,0,0,0
9065,93,15,0,0,2,6,1,2,1
9066,89,17,0,0,2,6,1,2,1
9067,86,21,0,0,2,6,1,2,1
9068,85,26,0,0,2,6,1,2,1
9069,81,29,0,0,2,6,1,2,1
9070,85,26,0,0,4,6,1,4,1
9071,82,30,0,0,2,6,1,2,1
9072,82,25,0,0,2,6,1,2,1
9073,83,20,0,0,2,6,1,2,1
9074,85,25,0,0,2,6,1,2,1
9075,83,30,0,0,2,6,1,2,1
9076,88,30,0,0,2,6,1,2,1
9077,93,29,0,0,2,6,1,2,1
9078,98,29,0,0,2,6,1,2,1
9079,97,25,0,0,2,6,1,2,1
9080,96,29,0,0,0,7,0,0,0
9081,95,34,0,0,2,7,1,2,1
9082,98,30,0,0,2,7,1,2,1
9083,3,33,0,0,2,7,1,2,1
9084,6,29,0,0,2,7,1,2,1
9085,4,24,0,0,2,7,1,2,1
9086,4,19,0,0,2,7,1,2,1
9087,6,24,0,0,2,7,1,2,1
9088,8,28,0,0,2,7,1,2,1
9089,3,27,0,0,2,7,1,2,1
9090,7,30,0,0,2,7,1,2,1
9091,4,26,0,0,0,8,0,0,0
9092,8,30,0,0,2,8,1,2,1
9093,3,29,0,0,2,6,3,2,1
9094,6,25,0,0,2,6,1,2,1
9095,2,28,0,0,2,5,2,2,1
9096,7,27,0,0,2,5,1,2,1
9097,6,32,0,0,0,6,0,0,0
9098,6,37,0,0,0,7,0,0,0
9099,2,34,0,0,2,6,2,2,1
9100,99,30,0,0,2,6,1,2,1
9101,94,32,0,0,4,6,1,4,1
9102,93,27,0,0,4,6,1,4,1
9103,98,30,0,0,2,6,1,2,1
9104,100,25,0,0,1,5,2,1,1
9105,2,21,0,0,0,6,0,0,0
9106,97,20,0,0,2,6,1,2,1
9107,1,22,0,0,1,6,1,1,1
9108,4,26,0,0,2,6,1,2,1
9109,2,21,0,0,2,6,1,2,1
9110,98,23,0,0,2,6,1,2,1
9111,2,22,0,0,1,6,1,1,1
9112,2,18,0,0,0,6,0,0,0
9113,1,13,0,0,2,5,1,2,1
9114,97,10,0,0,0,6,0,0,0
9115,99,5,0,0,2,6,1,2,1
9116,2,9,0,0,2,6,1,2,1
9117,6,6,0,0,0,7,0,0,0
9118,3,10,0,0,0,8,0,0,0
9119,0,14,0,0,2,7,2,2,1
9120,97,10,0,0,2,7,1,2,1
9121,96,5,0,0,2,6,2,2,1
9122,0,7,0,0,0,7,0,0,0
9123,96,5,0,0,2,7,1,2,1
9124,92,8,0,0,2,7,1,2,1
9125,92,3,0,0,2,7,1,2,1
9126,94,8,0,0,0,8,0,0,0
9127,98,11,0,0,2,8,1,2,1
9128,97,16,0,0,2,8,1,2,1
9129,94,11,0,0,2,8,1,2,1
9130,90,10,0,0,2,7,2,2,2
9131,93,14,0,0,0,8,0,0,0
9132,97,11,0,0,2,8,1,2,1
9133,95,16,0,0,2,8,1,2,1
9134,99,13,0,0,2,8,1,2,1
9135,97,8,0,0,2,7,2,2,2
9136,92,10,0,0,2,7,1,2,1
9137,91,15,0,0,2,7,1,2,1
9138,86,17,0,0,2,7,1,2,1
9139,88,22,0,0,2,7,1,2,1
9140,83,21,0,0,2,7,1,2,1
9141,81,17,0,0,2,7,1,2,1
9142,81,22,0,0,2,7,1,2,1
9143,86,23,0,0,2,7,1,2,1
9144,91,20,0,0,2,7,1,2,1
9145,89,25,0,0,2,7,1,2,1
9146,85,21,0,0,2,7,1,2,1
9147,81,23,0,0,2,7,1,2,1
9148,82,19,0,0,2,7,1,2,1
9149,85,23,0,0,2,7,1,2,1
9150,80,23,0,0,1,7,1,1,1
9151,80,28,0,0,2,7,1,2,1
9152,78,32,0,0,2,7,1,2,1
9153,75,36,0,0,2,7,1,2,1
9154,79,34,0,0,2,7,1,2,1
9155,81,29,0,0,2,7,1,2,1
9156,76,32,0,0,2,7,1,2,1
9157,78,36,0,0,0,8,0,0,0
9158,73,36,0,0,2,8,1,2,1
9159,76,40,0,0,2,8,1,2,1
9160,81,39,0,0,2,8,1,2,1
9161,76,38,0,0,2,8,1,2,1
9162,78,33,0,0,2,8,1,2,1
9163,76,29,0,0,2,8,1,2,1
9164,81,30,0,0,2,8,1,2,1
9165,76,29,0,0,2,8,1,2,1
9166,81,29,0,0,2,8,1,2,1
9167,83,34,0,0,2,8,1,2,1
9168,85,38,0,0,2,8,1,2,1
9169,89,41,0,0,2,7,2,2,1
9170,84,42,0,0,2,7,1,2,1
9171,84,47,0,0,2,7,1,2,1
9172,82,43,0,0,2,7,1,2,1
9173,86,39,0,0,2,7,1,2,1
9174,86,44,0,0,2,6,2,2,1
9175,89,40,0,0,0,7,0,0,0
9176,85,36,0,0,2,7,1,2,1
9177,85,41,0,0,2,7,1,2,1
9178,88,38,0,0,2,7,1,2,1
9179,89,43,0,0,2,7,1,2,1
9180,94,43,0,0,1,7,1,1,1
9181,90,47,0,0,1,7,1,1,1
9182,94,48,0,0,1,7,1,1,1
9183,99,48,0,0,2,6,2,2,1
9184,4,48,0,0,2,6,1,2,1
9185,4,43,0,0,1,5,2,1,1
9186,8,41,0,0,0,6,0,0,0
9187,13,39,0,0,2,6,1,2,1
9188,8,40,0,0,2,6,1,2,1
9189,6,44,0,0,2,6,1,2,1
9190,3,40,0,0,0,7,0,0,0
9191,5,45,0,0,0,8,0,0,0
9192,2,49,0,0,0,9,0,0,0
9193,97,47,0,0,2,7,2,2,1
9194,98,52,0,0,2,7,1,2,1
9195,100,47,5,0,5,7,1,5,1
9196,99,42,5,0,2,7,1,2,1
9197,95,40,5,0,2,7,1,2,1
9198,99,37,5,0,0,8,0,0,0
9199,1,42,5,0,2,7,2,2,1
9200,3,47,5,0,2,6,2,2,1
9201,98,46,5,0,2,5,1,2,1
9202,95,42,5,0,2,4,1,2,1
9203,99,45,5,0,2,4,1,2,1
9204,1,50,5,0,0,5,0,0,0
9205,99,55,5,0,0,6,0,0,0
9206,3,58,5,0,2,6,1,2,1
9207,8,60,5,0,2,6,1,2,1
9208,3,63,5,0,2,6,1,2,1
9209,8,60,5,0,2,6,1,2,1
9210,12,62,10,0,3,6,1,3,1
9211,8,65,10,0,0,7,0,0,0
9212,11,61,10,0,2,6,2,2,1
9213,10,65,10,0,0,7,0,0,0
9214,7,61,10,0,2,7,1,2,1
9215,9,57,10,0,0,8,0,0,0
9216,14,59,10,0,0,9,0,0,0
9217,18,55,10,0,2,9,1,2,1
9218,23,56,10,0,0,10,0,0,0
9219,18,55,10,0,2,10,1,2,1
9220,16,50,10,0,2,10,1,2,1
9221,12,51,10,0,2,10,1,2,1
9222,16,54,10,0,0,11,0,0,0
9223,11,54,10,0,0,12,0,0,0
9224,6,52,10,0,2,11,1,2,1
9225,4,48,10,0,0,12,0,0,0
9226,6,52,10,0,2,12,1,2,1
9227,4,48,10,0,2,12,1,2,1
9228,8,46,10,0,2,12,1,2,1
9229,3,45,10,0,0,13,0,0,0
9230,5,40,10,0,2,13,1,2,1
9231,9,37,10,5,7,13,1,7,1
9232,14,36,10,0,2,12,2,2,1
9233,9,33,10,5,7,12,1,7,1
9234,8,29,10,5,0,13,0,0,0
9235,3,30,10,0,2,12,2,2,1
9236,99,28,10,0,2,12,1,2,1
9237,1,33,10,0,0,13,0,0,0
9238,98,37,10,0,2,13,1,2,1
9239,95,33,10,0,0,14,0,0,0
9240,100,30,10,0,2,13,2,2,1
9241,97,34,10,0,2,13,1,2,1
9242,94,39,10,0,2,12,2,2,1
9243,92,43,10,0,2,12,1,2,1
9244,91,48,10,0,2,10,2,2,1
9245,86,47,10,0,2,9,2,2,1
9246,82,43,10,0,2,8,2,2,1
9247,77,44,10,0,2,7,2,2,1
9248,72,44,10,0,2,7,1,2,1
9249,76,41,10,0,2,7,1,2,1
9250,77,36,10,0,2,6,2,2,1
9251,77,41,10,0,2,6,1,2,1
9252,81,42,10,0,2,6,1,2,1
9253,80,47,10,0,2,6,1,2,1
9254,85,46,10,0,2,6,1,2,1
9255,87,41,10,0,2,6,1,2,1
9256,89,37,10,0,2,6,1,2,1
9257,91,41,10,0,0,7,0,0,0
9258,95,45,10,0,2,7,1,2,1
9259,100,46,10,0,2,7,1,2,1
9260,97,41,10,0,2,6,2,2,1
9261,94,37,10,0,2,6,1,2,1
9262,92,42,10,0,2,6,1,2,1
9263,97,41,10,0,2,6,1,2,1
9264,95,46,10,0,0,7,0,0,0
9265,90,46,10,0,2,6,2,2,1
9266,93,50,10,0,2,6,1,2,1
9267,89,53,10,0,2,6,1,2,1
9268,84,53,10,0,2,6,1,2,1
9269,82,49,10,0,2,6,1,2,1
9270,81,54,10,0,2,6,1,2,1
9271,85,51,10,0,2,6,1,2,1
9272,88,56,10,0,2,6,1,2,1
9273,84,59,10,0,2,6,1,2,1
9274,85,64,10,0,2,6,1,2,1
9275,85,59,10,0,2,6,1,2,1
9276,87,64,10,0,2,6,1,2,1
9277,85,59,10,0,2,6,1,2,1
9278,84,64,10,0,0,7,0,0,0
9279,86,59,10,0,0,8,0,0,0
9280,90,62,10,0,2,8,1,2,1
9281,94,59,10,0,2,8,1,2,1
9282,95,64,10,0,2,8,1,2,1
9283,100,62,10,0,2,8,1,2,1
9284,2,58,10,0,2,8,1,2,1
9285,6,55,10,0,2,8,1,2,1
9286,4,60,10,0,2,8,1,2,1
9287,5,64,10,0,2,8,1,2,1
9288,4,69,10,0,2,8,1,2,1
9289,7,73,10,0,2,8,1,2,1
9290,12,71,15,0,3,8,1,3,1
9291,8,75,15,0,0,9,0,0,0
9292,6,70,15,0,2,9,1,2,1
9293,8,75,15,0,0,10,0,0,0
9294,7,70,15,0,0,11,0,0,0
9295,5,65,15,0,2,10,2,2,1
9296,100,65,10,0,4,10,1,4,1
9297,5,67,10,0,2,10,1,2,1
9298,100,66,10,0,2,7,3,2,2
9299,2,62,10,0,0,8,0,0,0
9300,99,66,5,0,4,8,1,4,1
9301,95,63,5,0,0,9,0,0,0
9302,99,60,0,0,1,9,1,1,1
9303,0,64,0,0,0,10,0,0,0
9304,98,60,0,0,2,10,1,2,1
9305,2,63,0,0,2,10,1,2,1
9306,7,64,5,0,5,10,1,5,1
9307,2,65,5,0,2,9,2,2,2
9308,4,60,5,0,2,8,2,2,1
9309,5,55,5,0,2,8,1,2,1
9310,0,54,5,0,2,8,1,2,1
9311,4,51,0,0,4,8,1,4,1
9312,2,56,0,0,4,8,1,4,1
9313,7,57,0,0,0,9,0,0,0
9314,9,52,0,0,4,9,1,4,1
9315,4,53,0,0,4,9,1,4,1
9316,100,56,0,0,2,8,2,2,1
9317,4,59,0,0,2,7,2,2,1
9318,8,62,0,0,0,8,0,0,0
9319,9,57,0,0,4,8,1,4,1
9320,7,53,0,0,4,8,1,4,1
9321,11,51,0,0,0,9,0,0,0
9322,16,50,0,0,0,10,0,0,0
9323,11,49,0,0,2,9,2,2,1
9324,12,53,0,0,2,9,1,2,1
9325,16,50,0,0,2,9,1,2,1
9326,11,50,0,0,2,8,2,2,1
9327,14,46,0,0,2,7,2,2,1
9328,10,42,0,0,0,8,0,0,0
9329,6,40,0,0,2,8,1,2,1
9330,1,42,5,0,3,7,2,3,1
9331,98,37,5,0,2,7,1,2,1
9332,2,41,5,0,2,6,2,2,1
9333,97,41,5,0,2,6,1,2,1
9334,0,38,5,0,0,7,0,0,0
9335,0,43,0,0,4,7,1,4,1
9336,3,47,0,0,0,8,0,0,0
9337,8,46,0,0,2,7,2,2,1
9338,12,46,0,0,2,7,1,2,1
9339,8,45,0,0,2,7,1,2,1
9340,5,49,0,0,4,7,1,4,1
9341,7,45,0,0,4,7,1,4,1
9342,9,40,0,0,4,7,1,4,1
9343,6,44,0,0,4,7,1,4,1
9344,1,42,0,0,4,7,1,4,1
9345,97,39,0,0,0,8,0,0,0
9346,92,38,0,0,4,8,1,4,1
9347,90,42,0,0,0,9,0,0,0
9348,88,47,0,0,2,8,2,2,1
9349,89,42,0,0,2,8,1,2,1
9350,89,37,0,0,2,6,3,2,1
9351,90,32,0,0,2,6,1,2,1
9352,92,36,0,0,2,6,1,2,1
9353,95,40,0,0,2,6,1,2,1
9354,91,38,0,0,2,6,1,2,1
9355,86,35,0,0,2,6,1,2,1
9356,91,37,0,0,2,6,1,2,1
9357,92,32,0,0,2,6,1,2,1
9358,89,28,0,0,2,6,1,2,1
9359,91,32,0,0,2,6,1,2,1
9360,95,35,0,0,2,5,1,2,1
9361,92,39,0,0,2,5,1,2,1
9362,91,43,0,0,2,5,1,2,1
9363,89,39,0,0,2,5,1,2,1
9364,85,35,0,0,4,5,1,4,1
9365,90,35,0,0,0,6,0,0,0
9366,94,38,0,0,0,7,0,0,0
9367,97,33,0,0,2,6,2,2,1
9368,0,37,0,0,4,6,1,4,1
9369,97,41,0,0,2,6,1,2,1
9370,94,37,0,0,2,6,1,2,1
9371,91,42,0,0,2,5,2,2,1
9372,94,38,0,0,4,5,1,4,1
9373,98,40,0,0,0,6,0,0,0
9374,100,45,0,0,4,6,1,4,1
9375,97,49,0,0,4,6,1,4,1
9376,93,46,0,0,0,7,0,0,0
9377,98,46,0,0,2,6,2,2,1
9378,94,49,0,0,2,6,1,2,1
9379,91,44,0,0,4,6,1,4,1
9380,89,49,0,0,4,6,1,4,1
9381,92,53,0,0,2,5,2,2,1
9382,89,49,0,0,0,6,0,0,0
9383,90,44,0,0,2,6,1,2,1
9384,92,39,5,0,3,6,1,3,1
9385,97,38,0,0,4,6,1,4,1
9386,0,41,0,0,4,6,1,4,1
9387,5,42,0,0,4,6,1,4,1
9388,5,37,0,0,4,6,1,4,1
9389,6,33,0,0,4,6,1,4,1
9390,9,29,0,0,0,7,0,0,0
9391,14,27,0,0,0,8,0,0,0
9392,17,31,0,0,0,9,0,0,0
9393,15,26,0,0,2,8,2,2,1
9394,17,22,5,0,5,8,1,5,1
9395,19,27,10,0,5,7,2,5,1
9396,18,32,5,0,4,7,1,4,1
9397,14,29,10,0,5,6,2,5,1
9398,19,27,5,0,4,5,2,4,1
9399,15,24,5,0,2,5,1,2,1
9400,13,28,5,0,0,6,0,0,0
9401,15,33,0,0,4,6,1,4,1
9402,12,37,0,0,0,7,0,0,0
9403,11,42,0,0,2,7,1,2,1
9404,15,39,0,0,0,8,0,0,0
9405,16,34,5,0,5,8,1,5,1
9406,19,30,0,0,4,6,3,4,1
9407,16,34,0,0,0,7,0,0,0
9408,17,39,0,0,4,7,1,4,1
9409,13,36,5,0,5,7,1,5,1
9410,18,35,10,0,5,7,1,5,1
9411,21,31,15,0,5,7,1,5,1
9412,25,29,10,0,4,6,2,4,1
9413,28,25,10,0,0,7,0,0,0
9414,29,30,15,0,5,7,1,5,1
9415,32,26,20,0,5,7,1,5,1
9416,32,31,15,0,4,7,1,4,1
9417,29,27,15,0,0,8,0,0,0
9418,32,24,20,0,5,8,1,5,1
9419,32,19,15,0,4,7,2,4,1
9420,27,17,15,0,2,6,2,2,1
9421,24,14,10,0,4,6,1,4,1
9422,28,16,10,0,2,5,2,2,1
9423,23,17,10,0,0,6,0,0,0
9424,26,21,10,0,2,5,2,2,1
9425,22,23,10,0,2,5,1,2,1
9426,20,27,10,0,0,6,0,0,0
9427,25,29,5,0,4,5,2,4,1
9428,20,28,0,0,4,5,1,4,1
9429,15,30,0,0,2,5,1,2,1
9430,10,30,5,0,5,5,1,5,1
9431,12,34,10,0,5,5,1,5,1
9432,9,38,15,0,5,5,1,5,1
9433,7,43,20,0,5,5,1,5,1
9434,6,38,25,0,5,5,1,5,1
9435,8,43,30,0,5,5,1,5,1
9436,8,48,30,0,0,6,0,0,0
9437,10,52,30,0,0,7,0,0,0
9438,15,52,35,0,3,7,1,3,1
9439,14,47,35,0,2,6,2,2,1
9440,15,42,30,0,1,5,2,1,1
9441,19,39,35,0,5,5,1,5,1
9442,14,39,35,0,0,6,0,0,0
9443,18,37,35,0,2,5,2,2,1
9444,23,39,40,0,5,5,1,5,1
9445,20,43,35,0,4,5,1,4,1
9446,23,46,40,0,5,5,1,5,1
9447,18,45,45,0,5,5,1,5,1
9448,13,43,45,0,2,5,1,2,1
9449,15,39,40,0,4,4,1,4,1
9450,20,39,40,0,0,5,0,0,0
9451,24,41,45,0,5,5,1,5,1
9452,25,46,45,0,0,6,0,0,0
9453,23,51,45,0,0,7,0,0,0
9454,18,51,50,0,5,7,1,5,1
9455,14,53,55,0,5,7,1,5,1
9456,17,49,60,0,5,7,1,5,1
9457,16,54,55,0,1,6,2,1,1
9458,21,56,60,0,5,6,1,5,1
9459,20,51,55,0,1,6,1,1,1
9460,20,56,50,0,4,6,1,4,1
9461,23,60,55,0,5,6,1,5,1
9462,27,58,60,0,3,6,1,3,1
9463,27,63,65,0,5,6,1,5,1
9464,31,66,65,0,0,7,0,0,0
9465,31,71,70,0,5,7,1,5,1
9466,34,75,70,0,0,8,0,0,0
9467,29,73,60,0,4,6,3,4,2
9468,29,78,65,0,5,5,2,5,1
9469,24,76,65,0,0,6,0,0,0
9470,28,73,70,0,5,6,1,5,1
9471,26,68,75,0,5,6,1,5,1
9472,26,73,70,0,4,5,2,4,1
9473,23,76,75,0,5,5,1,5,1
9474,21,81,75,0,0,6,0,0,0
9475,25,78,75,0,0,7,0,0,0
9476,25,83,80,0,5,7,1,5,1
9477,25,78,85,0,5,7,1,5,1
9478,27,82,90,0,5,7,1,5,1
9479,25,87,95,0,5,7,1,5,1
9480,27,92,100,0,5,6,2,5,1
9481,28,97,100,0,5,6,1,5,1
