bar,mouse_x,mouse_y,cat_x,cat_y,vision_slice,brain_energy,output_energy,output_action,move_dist
11614,83,69,100,75,5,15,1,5,1
11615,88,68,100,75,5,15,1,5,1
11616,91,73,100,75,5,15,1,5,1
11617,96,74,100,75,5,15,1,5,1
11618,1,74,100,75,5,15,1,5,1
11619,97,77,100,75,5,15,1,5,1
11620,99,81,100,75,5,15,1,5,1
11621,1,86,100,75,5,15,1,5,1
11622,99,81,100,75,5,15,1,5,1
11623,97,77,100,75,5,15,1,5,1
11624,92,77,100,75,5,15,1,5,1
11625,90,81,100,75,5,15,1,5,1
11626,95,82,100,75,5,15,1,5,1
11627,98,86,100,75,5,15,1,5,1
11628,96,81,100,75,5,15,1,5,1
11629,94,77,100,75,5,15,1,5,1
11630,93,82,100,75,5,15,1,5,1
11631,90,86,100,75,5,15,1,5,1
11632,94,89,100,75,5,15,1,5,1
11633,93,94,100,75,5,15,1,5,1
11634,97,97,100,75,5,15,1,5,1
11635,2,96,100,75,5,15,1,5,1
11636,97,95,100,75,5,15,1,5,1
11637,2,95,100,75,5,15,1,5,1
11638,97,93,100,75,5,15,1,5,1
11639,92,94,100,75,5,15,1,5,1
11640,97,95,100,75,5,15,1,5,1
11641,100,100,100,75,5,15,1,5,1
11642,99,95,100,75,5,15,1,5,1
11643,3,97,100,75,5,15,1,5,1
11644,3,92,100,75,5,15,1,5,1
11645,6,88,100,75,5,15,1,5,1
11646,8,92,100,75,5,15,1,5,1
11647,13,93,100,75,5,15,1,5,1
11648,9,91,100,75,5,15,1,5,1
11649,13,88,100,75,5,15,1,5,1
11650,16,93,100,75,5,15,1,5,1
11651,21,93,100,75,5,15,1,5,1
11652,20,88,100,75,5,15,1,5,1
11653,25,88,100,75,5,15,1,5,1
11654,20,86,100,75,5,15,1,5,1
11655,17,89,100,75,5,15,1,5,1
11656,18,84,100,75,5,15,1,5,1
11657,19,80,100,75,5,15,1,5,1
11658,16,76,100,75,5,15,1,5,1
11659,20,75,100,75,5,15,1,5,1
11660,23,80,100,75,5,15,1,5,1
11661,25,75,100,75,5,15,1,5,1
11662,29,72,100,75,5,15,1,5,1
11663,26,68,100,75,5,15,1,5,1
11664,31,68,100,75,5,15,1,5,1
11665,36,67,100,75,5,15,1,5,1
11666,40,64,100,75,5,15,1,5,1
11667,38,59,100,75,5,15,1,5,1
11668,43,58,100,75,5,15,1,5,1
11669,47,56,100,75,5,15,1,5,1
11670,48,61,100,75,5,15,1,5,1
11671,52,64,100,75,5,15,1,5,1
11672,55,68,100,75,5,15,1,5,1
11673,54,63,100,75,5,15,1,5,1
11674,54,68,100,75,5,15,1,5,1
11675,53,73,100,75,5,15,1,5,1
11676,53,68,100,75,5,15,1,5,1
11677,53,63,100,75,5,15,1,5,1
11678,51,58,100,75,5,15,1,5,1
11679,56,58,100,75,5,15,1,5,1
11680,56,53,100,75,5,15,1,5,1
11681,54,58,100,75,5,15,1,5,1
11682,59,57,100,75,5,15,1,5,1
11683,59,62,100,75,5,15,1,5,1
11684,57,66,100,75,5,15,1,5,1
11685,53,62,100,75,5,15,1,5,1
11686,56,66,100,75,5,15,1,5,1
11687,55,62,100,75,5,15,1,5,1
11688,52,57,100,75,5,15,1,5,1
11689,53,62,100,75,5,15,1,5,1
11690,51,58,100,75,5,15,1,5,1
11691,53,53,100,75,5,15,1,5,1
11692,49,50,100,75,5,15,1,5,1
11693,49,55,100,75,5,15,1,5,1
11694,54,57,100,75,5,15,1,5,1
11695,55,62,100,75,5,15,1,5,1
11696,60,62,100,75,5,15,1,5,1
11697,55,61,100,75,5,15,1,5,1
11698,50,61,100,75,5,15,1,5,1
11699,52,56,100,75,5,15,1,5,1
11700,53,61,100,75,5,15,1,5,1
11701,49,58,100,75,5,15,1,5,1
11702,46,54,100,75,5,15,1,5,1
11703,46,59,100,75,5,15,1,5,1
11704,41,58,100,75,5,15,1,5,1
11705,45,55,100,75,5,15,1,5,1
11706,50,57,100,75,5,15,1,5,1
11707,51,52,100,75,5,15,1,5,1
11708,48,57,100,75,5,15,1,5,1
11709,44,53,100,75,5,15,1,5,1
11710,45,48,100,75,5,15,1,5,1
11711,49,46,100,75,5,15,1,5,1
11712,54,46,100,75,5,15,1,5,1
11713,50,49,100,75,5,15,1,5,1
11714,52,53,100,75,5,15,1,5,1
11715,52,58,100,75,5,15,1,5,1
11716,56,55,100,75,5,15,1,5,1
11717,56,60,100,75,5,15,1,5,1
11718,59,65,100,75,5,15,1,5,1
11719,54,64,100,75,5,15,1,5,1
11720,49,66,100,75,5,15,1,5,1
11721,53,70,100,75,5,15,1,5,1
11722,51,75,100,75,5,15,1,5,1
11723,48,78,100,75,5,15,1,5,1
11724,53,76,100,75,5,15,1,5,1
11725,54,81,100,75,5,15,1,5,1
11726,58,79,100,75,5,15,1,5,1
11727,54,81,100,75,5,15,1,5,1
11728,58,84,100,75,5,15,1,5,1
11729,53,83,100,75,5,15,1,5,1
11730,52,87,100,75,5,15,1,5,1
11731,51,92,100,75,5,15,1,5,1
11732,46,95,100,75,5,15,1,5,1
11733,46,90,100,75,5,15,1,5,1
11734,47,85,100,75,5,15,1,5,1
11735,43,89,100,75,5,15,1,5,1
11736,46,85,100,75,5,15,1,5,1
11737,44,80,100,75,5,15,1,5,1
11738,46,85,100,75,5,15,1,5,1
11739,42,82,100,75,5,15,1,5,1
11740,44,77,100,75,5,15,1,5,1
11741,39,79,100,75,5,15,1,5,1
11742,44,80,100,75,5,15,1,5,1
11743,47,84,100,75,5,15,1,5,1
11744,44,88,100,75,5,15,1,5,1
11745,42,83,100,75,5,15,1,5,1
11746,46,79,100,75,5,15,1,5,1
11747,51,80,100,75,5,15,1,5,1
11748,55,82,100,75,5,15,1,5,1
11749,58,86,100,75,5,15,1,5,1
11750,63,84,100,75,5,15,1,5,1
11751,65,80,100,75,5,15,1,5,1
11752,70,80,100,75,5,15,1,5,1
11753,74,76,100,75,5,15,1,5,1
11754,69,79,100,75,5,15,1,5,1
11755,71,74,100,75,5,15,1,5,1
11756,67,72,100,70,2,14,2,2,1
11757,62,72,100,70,5,14,1,5,1
11758,57,70,100,65,2,13,2,2,1
11759,62,69,100,65,5,13,1,5,1
11760,57,66,100,65,5,13,1,5,1
11761,55,62,100,65,5,13,1,5,1
11762,50,65,100,65,5,13,1,5,1
11763,54,69,100,65,5,13,1,5,1
11764,52,73,100,65,5,13,1,5,1
11765,51,68,100,65,5,13,1,5,1
11766,55,65,100,65,5,13,1,5,1
11767,50,67,100,65,5,13,1,5,1
11768,45,69,100,65,5,13,1,5,1
11769,49,65,100,65,5,13,1,5,1
11770,45,62,100,65,5,13,1,5,1
11771,42,66,100,65,5,13,1,5,1
11772,45,70,100,65,5,13,1,5,1
11773,43,75,100,65,5,13,1,5,1
11774,44,70,100,65,5,13,1,5,1
11775,39,67,100,65,5,13,1,5,1
11776,36,63,100,65,5,13,1,5,1
11777,41,63,100,65,5,13,1,5,1
11778,45,59,100,65,5,13,1,5,1
11779,44,64,100,65,5,13,1,5,1
11780,47,68,100,65,5,13,1,5,1
11781,46,63,100,65,5,13,1,5,1
11782,48,59,100,65,5,13,1,5,1
11783,49,54,100,65,5,13,1,5,1
11784,53,53,100,65,5,13,1,5,1
11785,52,48,100,65,5,13,1,5,1
11786,50,53,100,65,5,13,1,5,1
11787,52,57,100,65,5,13,1,5,1
11788,57,56,100,65,5,13,1,5,1
11789,60,52,100,65,5,13,1,5,1
11790,61,47,100,65,5,13,1,5,1
11791,65,44,100,65,5,13,1,5,1
11792,62,48,100,65,5,13,1,5,1
11793,67,50,100,65,5,13,1,5,1
11794,71,47,100,65,5,13,1,5,1
11795,66,48,100,65,5,13,1,5,1
11796,68,53,100,65,5,13,1,5,1
11797,63,55,100,65,5,13,1,5,1
11798,61,59,100,65,5,13,1,5,1
11799,62,55,100,65,5,13,1,5,1
11800,67,53,100,65,5,13,1,5,1
11801,72,52,100,65,5,13,1,5,1
11802,73,48,100,65,5,13,1,5,1
11803,68,47,100,65,5,13,1,5,1
11804,72,44,100,65,5,13,1,5,1
11805,76,41,100,65,5,13,1,5,1
11806,71,39,100,65,5,13,1,5,1
11807,72,34,100,65,5,13,1,5,1
11808,72,39,100,65,5,13,1,5,1
11809,68,36,100,65,5,13,1,5,1
11810,63,38,100,65,5,13,1,5,1
11811,68,40,100,65,5,13,1,5,1
11812,72,44,100,65,5,13,1,5,1
11813,67,42,100,65,5,13,1,5,1
11814,67,47,100,65,5,13,1,5,1
11815,71,44,100,65,5,13,1,5,1
11816,67,41,100,65,5,13,1,5,1
11817,69,46,100,65,5,13,1,5,1
11818,73,49,100,65,5,13,1,5,1
11819,68,47,100,65,5,13,1,5,1
11820,63,48,100,65,5,13,1,5,1
11821,65,43,100,65,5,13,1,5,1
11822,61,46,100,65,5,13,1,5,1
11823,57,48,100,65,5,13,1,5,1
11824,62,47,100,65,5,13,1,5,1
11825,64,52,100,65,5,13,1,5,1
11826,60,49,100,65,5,13,1,5,1
11827,55,49,100,65,5,13,1,5,1
11828,59,47,100,65,5,13,1,5,1
11829,64,46,100,65,5,13,1,5,1
11830,61,50,100,65,5,13,1,5,1
11831,65,47,100,65,5,13,1,5,1
11832,69,44,100,65,5,13,1,5,1
11833,67,48,100,65,5,13,1,5,1
11834,65,53,100,65,5,13,1,5,1
11835,60,54,100,65,5,13,1,5,1
11836,65,53,100,65,5,13,1,5,1
11837,70,53,100,65,5,13,1,5,1
11838,75,53,100,65,5,13,1,5,1
11839,77,48,100,65,5,13,1,5,1
11840,81,46,100,65,5,13,1,5,1
11841,79,41,100,65,5,13,1,5,1
11842,81,45,100,65,5,13,1,5,1
11843,83,41,100,65,5,13,1,5,1
11844,87,38,100,65,0,14,0,0,0
11845,89,33,100,65,0,15,0,0,0
11846,84,34,100,65,0,16,0,0,0
11847,81,38,100,65,5,16,1,5,1
11848,85,37,100,65,0,17,0,0,0
11849,89,40,100,65,0,18,0,0,0
11850,85,42,100,65,5,18,1,5,1
11851,88,39,100,65,0,19,0,0,0
11852,93,37,100,65,0,20,0,0,0
11853,96,33,100,65,5,20,1,5,1
11854,93,29,100,65,5,20,1,5,1
11855,89,32,100,65,5,20,1,5,1
11856,90,36,100,65,5,20,1,5,1
11857,90,41,100,65,5,20,1,5,1
11858,92,37,100,65,5,20,1,5,1
11859,92,42,100,65,5,20,1,5,1
11860,90,37,100,65,5,20,1,5,1
11861,91,42,100,65,5,20,1,5,1
11862,96,41,100,65,5,20,1,5,1
11863,97,46,100,65,5,20,1,5,1
11864,2,46,100,65,5,20,1,5,1
11865,99,42,100,65,5,20,1,5,1
11866,1,47,100,65,5,20,1,5,1
11867,100,42,100,65,5,20,1,5,1
11868,2,37,100,65,5,20,1,5,1
11869,7,38,100,65,5,20,1,5,1
11870,8,33,100,65,5,20,1,5,1
11871,12,30,100,65,5,20,1,5,1
11872,7,28,100,65,5,20,1,5,1
11873,8,32,100,65,5,20,1,5,1
11874,6,28,100,65,5,20,1,5,1
11875,10,26,100,65,5,20,1,5,1
11876,14,30,100,65,5,20,1,5,1
11877,14,25,100,65,5,20,1,5,1
11878,19,25,100,65,5,20,1,5,1
11879,15,23,100,65,5,20,1,5,1
11880,13,18,100,65,5,20,1,5,1
11881,14,13,100,65,5,20,1,5,1
11882,10,16,100,65,5,20,1,5,1
11883,5,17,100,65,5,20,1,5,1
11884,0,15,100,65,5,20,1,5,1
11885,98,11,100,65,5,20,1,5,1
11886,3,11,100,65,5,20,1,5,1
11887,8,10,100,65,5,20,1,5,1
11888,11,6,100,65,5,20,1,5,1
11889,13,2,100,65,5,20,1,5,1
11890,14,7,100,65,5,20,1,5,1
11891,9,9,100,65,5,20,1,5,1
11892,11,4,100,65,5,20,1,5,1
11893,7,7,100,65,5,20,1,5,1
11894,7,2,100,65,5,20,1,5,1
11895,12,2,100,65,5,20,1,5,1
11896,11,97,100,65,0,21,0,0,0
11897,8,93,100,65,0,22,0,0,0
11898,13,93,100,65,0,23,0,0,0
11899,9,90,100,65,0,24,0,0,0
11900,4,89,100,65,0,25,0,0,0
11901,5,84,100,65,0,26,0,0,0
11902,9,82,100,65,0,27,0,0,0
11903,12,86,100,65,0,28,0,0,0
11904,14,91,100,65,0,29,0,0,0
11905,19,89,100,65,0,30,0,0,0
11906,16,85,100,65,0,31,0,0,0
11907,13,81,100,65,0,32,0,0,0
11908,11,85,100,65,0,33,0,0,0
11909,9,90,100,65,0,34,0,0,0
11910,4,87,100,65,0,35,0,0,0
11911,5,82,100,65,0,36,0,0,0
11912,7,77,100,65,0,37,0,0,0
11913,10,81,100,65,0,38,0,0,0
11914,5,80,100,65,0,39,0,0,0
11915,5,75,100,65,0,40,0,0,0
11916,7,80,100,65,0,41,0,0,0
11917,3,76,100,65,0,42,0,0,0
11918,99,79,100,65,0,41,0,0,0
11919,1,83,100,70,7,41,1,7,1
11920,97,85,100,75,7,39,1,7,1
11921,96,80,100,85,7,38,2,7,2
11922,1,81,100,95,7,37,2,7,2
11923,4,85,100,100,7,36,2,7,2
11924,99,84,100,100,7,34,3,7,2
11925,4,82,100,100,7,33,2,7,2
11926,6,86,100,100,8,33,1,8,1
11927,1,89,100,100,7,33,1,7,1
11928,99,93,100,100,7,32,2,7,2
11929,0,98,100,100,7,32,1,7,1
11930,99,93,100,100,0,33,0,0,0
11931,95,91,100,100,7,31,3,7,2
11932,90,93,100,100,7,30,2,7,2
11933,86,90,100,100,0,31,0,0,0
11934,91,91,100,100,8,30,2,8,2
11935,90,96,100,100,0,31,0,0,0
11936,89,1,100,100,7,30,2,7,2
11937,90,96,100,100,7,30,1,7,1
11938,91,91,100,100,7,30,1,7,1
11939,93,87,100,100,7,30,1,7,1
11940,97,89,100,100,7,30,1,7,1
11941,1,92,100,100,7,30,1,7,1
11942,96,94,100,100,7,30,1,7,1
11943,91,96,100,100,7,30,1,7,1
11944,96,93,100,100,7,30,1,7,1
11945,96,98,100,100,7,30,1,7,1
11946,92,96,100,100,7,30,1,7,1
11947,87,97,100,100,7,30,1,7,1
11948,92,99,100,100,7,30,1,7,1
11949,93,94,100,100,7,30,1,7,1
11950,97,92,100,100,7,30,1,7,1
11951,98,96,100,100,7,30,1,7,1
11952,93,95,100,100,7,30,1,7,1
11953,96,91,100,100,7,30,1,7,1
11954,92,87,100,100,7,30,1,7,1
11955,89,91,100,100,7,30,1,7,1
11956,87,87,100,100,7,30,1,7,1
11957,82,86,100,100,7,30,1,7,1
11958,82,91,100,100,7,30,1,7,1
11959,77,93,100,100,7,30,1,7,1
11960,75,88,100,100,7,30,1,7,1
11961,80,89,100,100,7,30,1,7,1
11962,82,85,100,100,7,30,1,7,1
11963,86,82,100,100,7,30,1,7,1
11964,85,86,100,100,7,30,1,7,1
11965,88,82,100,100,7,30,1,7,1
11966,85,78,100,100,7,30,1,7,1
11967,82,82,100,100,7,30,1,7,1
11968,77,82,100,100,7,30,1,7,1
11969,73,79,100,100,7,30,1,7,1
11970,78,76,100,100,7,30,1,7,1
11971,82,74,100,100,7,30,1,7,1
11972,82,69,100,100,7,30,1,7,1
11973,79,65,100,100,7,30,1,7,1
11974,75,63,100,100,7,30,1,7,1
11975,71,67,100,100,7,30,1,7,1
11976,76,65,100,100,7,30,1,7,1
11977,71,66,100,100,7,30,1,7,1
11978,67,63,100,100,7,30,1,7,1
11979,72,62,100,100,7,30,1,7,1
11980,77,62,100,100,7,30,1,7,1
11981,73,65,100,100,7,30,1,7,1
11982,77,62,100,100,7,30,1,7,1
11983,76,67,100,100,7,30,1,7,1
11984,73,71,100,100,7,30,1,7,1
11985,68,72,100,100,7,30,1,7,1
11986,73,70,100,100,7,30,1,7,1
11987,70,74,100,100,7,30,1,7,1
11988,70,69,100,100,7,30,1,7,1
11989,75,69,100,100,7,30,1,7,1
11990,73,65,100,100,7,30,1,7,1
11991,69,62,100,100,7,30,1,7,1
11992,69,57,100,100,7,30,1,7,1
11993,67,62,100,100,7,30,1,7,1
11994,69,66,100,100,7,30,1,7,1
11995,71,62,100,100,7,30,1,7,1
11996,74,66,100,100,7,30,1,7,1
11997,71,70,100,100,7,30,1,7,1
11998,75,67,100,100,7,30,1,7,1
11999,73,62,100,100,7,30,1,7,1
12000,69,65,100,100,7,30,1,7,1
12001,67,69,100,100,7,30,1,7,1
12002,70,73,100,100,7,30,1,7,1
12003,70,78,100,100,7,30,1,7,1
12004,75,76,100,100,7,30,1,7,1
12005,71,80,100,100,7,30,1,7,1
12006,76,81,100,100,7,30,1,7,1
12007,78,85,100,100,7,30,1,7,1
12008,74,84,100,100,7,30,1,7,1
12009,72,79,100,100,7,30,1,7,1
12010,68,76,100,100,7,30,1,7,1
12011,67,81,100,100,7,30,1,7,1
12012,62,79,100,100,7,30,1,7,1
12013,66,81,100,100,7,30,1,7,1
12014,70,84,100,100,7,30,1,7,1
12015,69,89,100,100,7,30,1,7,1
12016,65,92,100,100,7,30,1,7,1
12017,70,92,100,100,7,30,1,7,1
12018,73,88,100,100,7,30,1,7,1
12019,76,83,100,100,7,30,1,7,1
12020,79,88,100,100,7,30,1,7,1
12021,75,84,100,100,7,30,1,7,1
12022,79,87,100,100,7,30,1,7,1
12023,79,92,100,100,7,30,1,7,1
12024,82,88,100,100,7,30,1,7,1
12025,82,93,100,100,7,30,1,7,1
12026,85,89,100,100,7,30,1,7,1
12027,89,93,100,100,7,30,1,7,1
12028,94,92,100,100,7,30,1,7,1
12029,90,89,100,100,7,30,1,7,1
12030,94,88,100,100,7,30,1,7,1
12031,95,93,100,100,7,30,1,7,1
12032,90,93,100,100,7,30,1,7,1
12033,85,92,100,100,7,30,1,7,1
12034,88,88,100,100,7,30,1,7,1
12035,91,84,100,100,7,30,1,7,1
12036,87,85,100,100,7,30,1,7,1
12037,90,89,100,100,7,30,1,7,1
12038,86,90,100,100,7,30,1,7,1
12039,88,86,100,100,7,30,1,7,1
12040,87,91,100,100,7,30,1,7,1
12041,89,86,100,100,7,30,1,7,1
12042,88,82,100,100,7,30,1,7,1
12043,85,78,100,100,7,30,1,7,1
12044,80,79,100,100,7,30,1,7,1
12045,84,83,100,100,7,30,1,7,1
12046,88,86,100,100,7,30,1,7,1
12047,83,85,100,100,7,30,1,7,1
12048,78,83,100,100,7,30,1,7,1
12049,82,86,100,100,7,30,1,7,1
12050,87,84,100,100,7,30,1,7,1
12051,82,83,100,100,7,30,1,7,1
12052,83,88,100,100,7,30,1,7,1
12053,88,88,100,100,7,30,1,7,1
12054,88,84,100,100,7,30,1,7,1
12055,83,85,100,100,7,30,1,7,1
12056,79,88,100,100,7,30,1,7,1
12057,77,93,100,100,7,30,1,7,1
12058,81,96,100,100,7,30,1,7,1
12059,82,1,100,100,7,30,1,7,1
12060,85,5,100,100,7,30,1,7,1
12061,83,10,100,100,7,30,1,7,1
12062,88,10,100,100,7,30,1,7,1
12063,87,14,100,100,7,30,1,7,1
12064,85,10,100,100,7,30,1,7,1
12065,81,11,100,100,7,30,1,7,1
12066,77,14,100,100,7,30,1,7,1
12067,79,10,100,100,7,30,1,7,1
12068,84,7,100,100,7,30,1,7,1
12069,81,3,100,100,7,30,1,7,1
12070,83,8,100,100,7,30,1,7,1
12071,80,4,100,100,7,30,1,7,1
12072,83,100,100,100,7,30,1,7,1
12073,80,4,100,100,7,30,1,7,1
12074,85,3,100,100,7,30,1,7,1
12075,82,7,100,100,7,30,1,7,1
12076,84,12,100,100,7,30,1,7,1
12077,89,13,100,100,7,30,1,7,1
12078,93,15,100,100,7,30,1,7,1
12079,98,15,100,100,7,30,1,7,1
12080,2,11,100,100,0,31,0,0,0
12081,5,7,90,100,4,30,2,4,2
12082,5,2,80,100,4,29,2,4,2
12083,2,98,80,100,0,30,0,0,0
12084,98,96,75,100,4,29,2,4,1
12085,2,93,65,100,4,27,3,4,2
12086,7,94,55,100,4,26,2,4,2
12087,3,92,45,100,4,23,4,4,2
12088,98,90,40,100,4,22,2,4,1
12089,96,94,35,100,4,21,2,4,1
12090,98,89,25,100,4,18,4,4,2
12091,94,86,15,100,4,16,3,4,2
12092,89,86,15,100,7,16,1,7,1
12093,84,88,15,100,7,16,1,7,1
12094,84,84,15,100,7,16,1,7,1
12095,89,84,15,100,7,16,1,7,1
12096,89,79,15,100,7,16,1,7,1
12097,91,83,15,100,7,16,1,7,1
12098,90,78,15,100,7,16,1,7,1
12099,94,75,15,100,7,16,1,7,1
12100,94,70,15,100,7,16,1,7,1
12101,96,75,15,100,7,16,1,7,1
12102,94,79,15,100,7,16,1,7,1
12103,90,75,15,100,7,16,1,7,1
12104,95,77,15,100,7,16,1,7,1
12105,0,77,15,100,0,17,0,0,0
12106,99,72,15,100,7,17,1,7,1
12107,2,68,15,100,0,18,0,0,0
12108,7,68,15,100,0,19,0,0,0
12109,5,64,15,100,0,20,0,0,0
12110,5,69,15,100,0,21,0,0,0
12111,100,68,15,100,7,21,1,7,1
12112,5,69,15,100,0,22,0,0,0
12113,5,64,15,100,0,23,0,0,0
12114,1,62,15,100,0,24,0,0,0
12115,97,66,15,100,0,25,0,0,0
12116,92,66,15,100,0,26,0,0,0
12117,93,71,15,100,0,27,0,0,0
12118,92,66,15,100,0,28,0,0,0
12119,93,61,15,100,0,29,0,0,0
12120,94,66,15,100,0,30,0,0,0
12121,91,62,15,100,0,31,0,0,0
12122,88,58,15,100,0,32,0,0,0
12123,86,53,15,100,0,33,0,0,0
12124,81,55,15,100,0,34,0,0,0
12125,78,52,15,100,0,35,0,0,0
12126,77,57,15,100,0,36,0,0,0
12127,82,58,15,100,0,37,0,0,0
12128,84,53,15,100,0,38,0,0,0
12129,88,55,15,100,0,39,0,0,0
12130,92,53,15,100,0,40,0,0,0
12131,90,49,15,100,0,41,0,0,0
12132,85,48,15,100,0,42,0,0,0
12133,81,44,15,100,0,43,0,0,0
12134,76,43,15,100,0,44,0,0,0
12135,81,41,15,100,0,45,0,0,0
12136,78,45,15,100,0,46,0,0,0
12137,82,48,5,100,4,42,5,4,2
12138,86,45,0,100,4,38,5,4,2
12139,83,42,0,100,0,39,0,0,0
12140,85,37,0,100,4,37,3,4,2
12141,80,38,5,100,5,37,1,5,1
12142,84,35,0,100,4,37,1,4,1
12143,85,30,0,100,4,37,1,4,1
12144,90,33,0,100,4,36,2,4,2
12145,94,32,0,100,4,36,1,4,1
12146,93,27,0,100,4,36,1,4,1
12147,97,31,0,100,4,36,1,4,1
12148,94,35,0,100,4,36,1,4,1
12149,98,31,0,100,4,36,1,4,1
12150,93,33,0,100,4,36,1,4,1
12151,98,32,0,100,4,36,1,4,1
12152,3,31,0,100,0,37,0,0,0
12153,99,27,0,100,4,37,1,4,1
12154,98,32,0,100,4,37,1,4,1
12155,95,28,0,100,4,37,1,4,1
12156,93,32,0,100,4,37,1,4,1
12157,88,33,0,100,4,37,1,4,1
12158,85,37,0,100,4,37,1,4,1
12159,88,41,0,100,4,37,1,4,1
12160,91,37,0,100,4,37,1,4,1
12161,90,32,0,100,4,37,1,4,1
12162,91,37,0,100,4,37,1,4,1
12163,86,36,0,100,4,37,1,4,1
12164,88,40,0,100,4,37,1,4,1
12165,83,43,0,100,4,37,1,4,1
12166,82,47,0,100,4,37,1,4,1
12167,79,52,0,100,4,37,1,4,1
12168,83,50,0,100,4,37,1,4,1
12169,86,46,0,100,4,37,1,4,1
12170,82,44,0,100,4,37,1,4,1
12171,86,47,0,100,4,37,1,4,1
12172,81,50,0,100,4,37,1,4,1
12173,84,46,0,100,4,37,1,4,1
12174,84,51,0,100,4,37,1,4,1
12175,88,48,0,100,4,37,1,4,1
12176,92,44,0,100,4,37,1,4,1
12177,96,46,0,100,4,37,1,4,1
12178,99,42,0,100,4,37,1,4,1
12179,95,45,0,100,4,37,1,4,1
12180,99,43,0,100,4,37,1,4,1
12181,95,41,0,100,4,37,1,4,1
12182,90,43,0,100,4,37,1,4,1
12183,92,47,0,100,4,37,1,4,1
12184,95,43,0,100,4,37,1,4,1
12185,92,40,0,100,4,37,1,4,1
12186,91,35,0,100,4,37,1,4,1
12187,89,30,0,100,4,37,1,4,1
12188,93,28,0,100,4,37,1,4,1
12189,98,26,0,100,4,37,1,4,1
12190,1,30,0,100,0,38,0,0,0
12191,0,35,0,100,0,38,0,0,0
12192,2,30,0,100,0,38,0,0,0
12193,5,26,0,100,0,39,0,0,0
12194,10,24,0,100,0,39,0,0,0
12195,9,19,0,100,0,39,0,0,0
12196,12,23,0,100,0,39,0,0,0
12197,14,28,0,100,0,39,0,0,0
12198,18,24,0,100,0,39,0,0,0
12199,19,29,0,100,0,39,0,0,0
12200,15,27,0,100,4,36,3,4,2
12201,13,31,0,100,6,35,1,6,1
12202,10,36,0,100,0,35,0,0,0
12203,9,41,0,100,0,35,0,0,0
12204,7,36,0,100,0,35,0,0,0
12205,7,31,0,100,0,35,0,0,0
12206,11,34,0,100,0,35,0,0,0
12207,10,29,0,100,0,35,0,0,0
12208,9,25,0,100,0,35,0,0,0
12209,6,29,0,100,0,35,0,0,0
12210,8,24,0,100,0,35,0,0,0
12211,11,29,0,100,0,35,0,0,0
12212,6,28,0,100,0,35,0,0,0
12213,1,26,0,100,7,33,2,7,2
12214,0,31,0,100,7,29,4,7,2
12215,2,27,0,100,7,25,4,7,2
12216,5,22,0,100,0,25,0,0,0
12217,0,21,0,100,7,23,2,7,1
12218,5,19,0,100,0,23,0,0,0
12219,4,14,0,100,0,23,0,0,0
12220,100,11,0,100,0,24,0,0,0
12221,95,11,0,100,0,25,0,0,0
12222,90,9,0,100,0,26,0,0,0
12223,88,4,0,100,0,27,0,0,0
12224,84,1,0,100,0,28,0,0,0
12225,80,100,0,100,0,29,0,0,0
12226,75,100,0,100,0,30,0,0,0
12227,72,95,0,100,0,31,0,0,0
12228,67,94,0,100,0,32,0,0,0
12229,63,98,0,100,7,32,1,7,1
12230,64,93,0,100,7,32,1,7,1
12231,68,91,0,100,7,32,1,7,1
12232,73,91,0,100,7,32,1,7,1
12233,73,86,0,100,7,32,1,7,1
12234,69,82,0,100,7,32,1,7,1
12235,69,77,0,100,7,32,1,7,1
12236,73,76,0,100,7,32,1,7,1
12237,78,77,0,100,7,32,1,7,1
12238,74,80,0,100,7,32,1,7,1
12239,71,83,0,100,7,32,1,7,1
12240,73,87,0,100,7,32,1,7,1
12241,72,92,0,100,7,32,1,7,1
12242,72,97,0,100,7,32,1,7,1
12243,69,1,0,100,7,32,1,7,1
12244,71,96,0,100,7,32,1,7,1
12245,75,100,0,100,7,32,1,7,1
12246,80,100,0,100,7,32,1,7,1
12247,84,96,0,100,7,32,1,7,1
12248,81,92,0,100,7,32,1,7,1
12249,81,97,0,100,7,32,1,7,1
12250,86,97,0,100,7,32,1,7,1
12251,87,2,0,100,7,32,1,7,1
12252,82,0,0,100,7,32,1,7,1
12253,85,4,0,100,7,32,1,7,1
12254,90,5,0,100,7,32,1,7,1
12255,86,9,0,100,7,32,1,7,1
12256,86,4,0,100,7,32,1,7,1
12257,91,2,0,100,7,32,1,7,1
12258,91,97,0,100,7,32,1,7,1
12259,96,96,0,100,7,32,1,7,1
12260,92,98,0,100,7,32,1,7,1
12261,91,3,0,100,7,32,1,7,1
12262,96,2,0,100,7,32,1,7,1
12263,99,6,0,100,7,32,1,7,1
12264,0,11,0,100,0,31,0,0,0
12265,96,9,0,100,7,31,1,7,1
12266,91,10,0,100,7,31,1,7,1
12267,86,7,0,100,7,31,1,7,1
12268,82,10,0,100,7,31,1,7,1
12269,77,11,0,100,7,31,1,7,1
12270,81,8,0,100,7,31,1,7,1
12271,86,11,0,100,7,31,1,7,1
12272,89,15,0,100,7,31,1,7,1
12273,94,15,0,100,7,31,1,7,1
12274,92,20,0,100,7,31,1,7,1
12275,87,21,0,100,7,31,1,7,1
12276,89,16,0,100,7,31,1,7,1
12277,89,11,0,100,7,31,1,7,1
